"Product Name","Product Image","Price (BDT)","Original Price (BDT)","Discount Percentage"
"Gift package for Birthday","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/104874583_3946879048686615_4539077290658591517_n.jpg?stp=c154.0.720.720a_dst-jpg_s400x400_tt6&_nc_cat=106&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeExMCSOo0MAfVaBw6WIml2_LqwqCYFjfiUurCoJgWN-JR0-kR0QQv9twfapRpv3ksfzXS28VedIVLlYMwTXebKg&_nc_ohc=J9dMM6Z8Q7QQ7kNvwFxt6Qo&_nc_oc=AdpNoaRdI61KJc_35HKxBD4DLD_w0MD6gNYefyc9sdyHr0Fo14mfKoG3MjvIn9beMW8&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=q7C2Ct7c7KzV-5e2f7zusw&_nc_ss=7a3a8&oh=00_Af3YrQfUlTgAFXEw3HaLqB1OVeivVQzVDBZLIVpE6FLFrA&oe=69EA97C9","2700","",""
"Birthday package -5","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/119085387_3698780126833168_5798352204420442492_n.jpg?stp=c121.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=104&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGYV7igCc-Vvnq4P_Y9UP6yt851DUnnBpe3znUNSecGl5PS1pbiras3grF8n4HvzX3lU355qXkDOA6uuYD5Yn7L&_nc_ohc=kW4hPxocgAsQ7kNvwGgic-G&_nc_oc=AdpJBq7hP36kqi02W443ME8PEyXfzQW-cn3heU_JMqwe2UDZgR0ez03bIkOODyEid1w&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=q7C2Ct7c7KzV-5e2f7zusw&_nc_ss=7a3a8&oh=00_Af0xNJ_yRiJWxdN-qu6CT-r3f1r-034Avj19vOvXz55dhA&oe=69EA940E","3500","",""
"Medium gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/125515290_3615454081847778_5350723047789082970_n.jpg?stp=c0.868.1180.1180a_dst-jpg_s400x400_tt6&_nc_cat=100&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFdujjT9Xmhu9oiDI1ot15O1zNIa8ZonHvXM0hrxmice-FMBHExFPFdperZpEhRjZ6HOt-JgKuNohOWBMhxoEJ6&_nc_ohc=Y96Uf0cosfoQ7kNvwGgGWk5&_nc_oc=AdrlCfQapYPPOzrSvSo62ALl7koItpbH92685ai7ESR8LxyM22NQIFCgV98uXdWosVc&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=q7C2Ct7c7KzV-5e2f7zusw&_nc_ss=7a3a8&oh=00_Af2q-1LhdW_dt7PxrOxBAgYFs07SupYRbrcncMrNTTK1MA&oe=69EA9474","3200","",""
"Premium gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/124147291_3646999718685408_2408870394053535946_n.jpg?stp=c0.0.1340.1340a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFQAGdmodK1Y4tENhR68znbrqE75oFIFM2uoTvmgUgUzTV7EpCovXi_iU4uF2ONCSRlZASTQxHzoj6oy-fWCzCQ&_nc_ohc=UCX4h91tIRcQ7kNvwGWsij3&_nc_oc=AdpFlrSBp8sWyb7oXHr93_uDOx0nN91OolI-kQJny1QG9uehK-Q4i2aeZaJDaLIQrGk&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=q7C2Ct7c7KzV-5e2f7zusw&_nc_ss=7a3a8&oh=00_Af3xRFfuzDtPHqfVH9a1abnZUI0rSp3-_CRXgpR2ve_51g&oe=69EA9DF8","5500","",""
"Medium budget gift package-1","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/106446841_4258607194164576_6764321322680835309_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEn9XmPUEnMgrgDKxKfbXCWS6yeJdLOl2JLrJ4l0s6XYqmswMzMEX1PeK0YbwHXY8s-GRRKikIzg-gke2EQD60e&_nc_ohc=Gms2CRedlnQQ7kNvwEowgHL&_nc_oc=AdpJj9PIRZriiskGno3Bq29vx9ldRV6MjudyuCJHzg0HhX3VuYec0rUyNmegh2RCyJw&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af1dMmln8Bpo3dbYaNKo-6q6WIypWEoVYRJVixB2eByaKA&oe=69EA884E","4444","",""
"Medium birthday package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/120184172_3511230855605483_1908888259016519194_n.jpg?stp=c128.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHBW4m9tuSUvyfrYjSidS9QLDumL-RgzZ4sO6Yv5GDNno4dT3KQjGZWjiqx714N8TlDqtHNpN5AtYXxeRsHPyrk&_nc_ohc=lEq7I4g_4TcQ7kNvwHWEwiU&_nc_oc=AdqQUjBd_risyBgQsSjq_utM3UBtMUaZ0D_rYMNj_2jjYSsEGcwgc0Pp_EWqk4drZOE&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af3Y9MytHB51-zQvugfRGX1t82IVmtoVSjYDdvWhXbrVFg&oe=69EAA86A","5600","",""
"Chocolate basket package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/116348917_4457788197596221_1561097121199159997_n.jpg?stp=c41.0.1714.1714a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeED4RNGe4154k3Zh3DqFSJ2_5xf4NtNZ5__nF_g201nn-ftGkSFkKK-o49erySw24U6aIjy0YS_tXCzwaVDu21X&_nc_ohc=zHRwN3XRtS8Q7kNvwGL9MgP&_nc_oc=AdpNvopE3Lb3MUgg-dhDtw40dOpp_bx4LF2fmoSdOWaIQ27jySrQOnsgoY23PqOb_qg&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af1hsHJq5zTrs1J5BhcKb0yQA9LzasIenL9mpXX1QUzmYg&oe=69EAAC98","3600","",""
"Premium gift package-2","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/106489139_2910996659028331_959844358690191678_n.jpg?stp=c214.0.1619.1619a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeF52JAnFT3nZuSheRmhxuXozN9wLQ011L7M33AtDTXUvsx-SXNukdplNm2dIcf7YQMb90Ng-SvulKW9ULWML7f3&_nc_ohc=j-qqznL0tloQ7kNvwFkQvF4&_nc_oc=AdqmvC-F4gLtTKU0-ihR54GCTf98pASa9tm2rgnwznydtmK_4y4X3-Zbnzkg1rbV_WU&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af3MQGl5c158mKJlcQTH41anpA9VUHnSwJ6dgWua8sNUZA&oe=69EA9114","3700","",""
"Premium gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/118902453_3314168445343819_4953703830225755396_n.jpg?stp=c0.0.1917.1917a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHJA1Xh6G6DjYyiRfwrK3bg4-iDjNJ-TIPj6IOM0n5Mgx0so18MjE9cNm8jowoL6-ksZynJQv81aSjFdh5lWNyx&_nc_ohc=TNhlAMuI4nAQ7kNvwF07mDt&_nc_oc=AdqTqrcn5awkPTrf-ylBHGVWcRi2vhpi56WXU9JkqoxHDRfFRoSgEzRbM66_zWFv278&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af1hZ82KNK216aIN4IOpSqajWbFQRAesdegHCKTuMUD8cQ&oe=69EA91FF","3000","",""
"Simple birthday package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/99006505_3880619658679384_5193908611092316160_n.jpg?stp=c0.372.1595.1595a_dst-jpg_s400x400_tt6&_nc_cat=107&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGhJ4NXowYnnohDrho6mCccyBMU3ueceFbIExTe55x4VidTvibPwmHn4jSNQvrXA4uR_rCU43Uws1WoBiiYH412&_nc_ohc=ICkLJ-vS7VEQ7kNvwFFAtaB&_nc_oc=AdoR9Cq8_dYV9SFt_SbZV9Vh6kP-tda2LPDylfP9QKBtCl0Qr43NApibECzbq9o2src&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af3POLCJBX4Z46mPrtcXtiTr5NsavRDNfvkdaCh_aMM2YQ&oe=69EAA7AD","1700","",""
"Special gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/132010947_3698051203578817_2454828884426963710_n.jpg?stp=c214.0.2791.2791a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeG3TJdrUF6p2324TxxurRhSDdV6sS6JNw4N1XqxLok3Ds03gMqVUEPB5mNbayYdk8X9F6Kdfjbl00FVDVa9I38H&_nc_ohc=sS09FuM00G4Q7kNvwF5g_ui&_nc_oc=AdpTiol90clDyyjjgw7F1No3wI9p9FUQY7CCSPWttN8DhUD3Ctnf3vgmMjh5D4EODsE&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af3yBskbmXzrq7ggkGe5muBafdpl75vNn1Leu_JZr1K1ZA&oe=69EA8B6E","5800","",""
"Medium gift package-3","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/106500017_4010322479040647_7621521993840059514_n.jpg?stp=c0.0.1769.1769a_dst-jpg_s400x400_tt6&_nc_cat=106&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFgoUAUTbYenksBe_Rc7C5ctrGeUhg5hfG2sZ5SGDmF8Q4RFh_ftGkKxskv_UuKcaZ1Yj-XUcXpgD1QSz_sSLXN&_nc_ohc=fYASKm4YjZYQ7kNvwE1uAEw&_nc_oc=Adrm3Sgzdw3X55JnYXhzB5_KXKWds4PY0kxmCDmcPnS0JwMr4V04Am1iJQYOidy3wX0&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af2FGDJCbhqDfk4yWTRTHU3Y5pxzeCqG6j24QgRgnOVW_w&oe=69EA7D38","2450","",""
"Birthday gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/96081498_2874234812612780_5082304439956537344_n.jpg?stp=c0.402.1536.1536a_dst-jpg_s400x400_tt6&_nc_cat=104&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEQwadbIgQHS38kNkIGxr2QzAnuYjK8DjrMCe5iMrwOOllgpPmD0wI1HmwdsoPtXrb_6o1f-9n-WqhwSPf8e_Va&_nc_ohc=9bFeAGrm5xEQ7kNvwFX6aDt&_nc_oc=Adr0bnsNF7b_SQR0xZOPNS-pyid7tbiUJJ6JyD9pQyN-NsbPALL6LWmywM1Go7ZRY_U&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af0cmRlpiCbKhmd3y93DTg108V4rxKf9XGX3e1lgbME6ZA&oe=69EAA85A","3000","",""
"Fruit basket","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/100770602_4413547261992316_6120555147407621863_n.jpg?stp=c0.120.720.720a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHuxNuo6QB162Chj4y-oX_2_vIKxBMQwRr-8grEExDBGu41gRTUgjpap_fthdtzEGE9Whi5Ft0l65EUqFaJ05sC&_nc_ohc=ge-xfoIOYOYQ7kNvwFeltI1&_nc_oc=AdpjmKhjhcyoiB4lQJCAnqWbyXBxljoe1EXMf15Fn5nop1D67wwWtPXIRkqqyH12fNM&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af3gKOaRfOHTjganQuCOdzp97jBsMYH9QGCrkEv4cnHt7A&oe=69EA8F90","2999","",""
"Perfect gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/119708030_4822609074423387_4958274642100239244_n.jpg?stp=c192.0.1370.1370a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeF9Cw2CFD5UAtbeMG2tnen5arAnbw_XCnRqsCdvD9cKdCZPMiWA2-8B--0vdw2OfUqoIZbaYMiL64EQMLyZC5Cm&_nc_ohc=nfSx7eAotn8Q7kNvwFcH3Fq&_nc_oc=Adrb9rCod7OBBGCpUIsTsRPi1o7bY_l4govamqlJ2dit7ORSwJuEHHTN7cSVzCjJT_8&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af0BxankaOW8c5_frT4R6dBB8pEuPvhvjmlc48XOMcUK1w&oe=69EA980C","2600","",""
"medium gift bucket","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/120175821_3331934290231337_2236945174504674571_n.jpg?stp=c0.38.1058.1058a_dst-jpg_s400x400_tt6&_nc_cat=107&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE7P-NokT8_C7412Tm2Hc-yFssPTbZRHE4Wyw9NtlEcTnsQTsaCLhgjM7IddJV7yA1_DswAxr9fvXZMMi_snAZ-&_nc_ohc=2hK2lZtInmUQ7kNvwFfyu2u&_nc_oc=AdqYJR5bK1ZK9YF5zaCpIL2pN2-boFYxDHo__fK2R1USXOlbIeqkjNYEDMZTVJd55DY&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=BoKpbWXSz8OUcnV1G93uyg&_nc_ss=7a3a8&oh=00_Af2DYnhqETnYFQAGvXAPV2q-RcRJBZrnRuerieNy_OAoAg&oe=69EAA8EC","4500","",""
"Luxurious gift box with customised letter","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/279023671_5106353576119835_818910999917377811_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=106&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEXhU0bIdoKfjrs9bREV_V5Hg0BOR520K4eDQE5HnbQroeG4EjGxterzboWSHKX2yqJgA02T6E7-hxBPbxKGwuK&_nc_ohc=9xtAxBbqQ1YQ7kNvwHYepGi&_nc_oc=AdolmHxDFNd08jL7-UhjFhUB-SFfvDNTHB39HZapoOsR3Lo0miIm2ORWb5h5ta7aIIY&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af14kqkW3nMtpOlB0SUtagSivdlApvascUSbS1b8Kjxg1A&oe=69EAA393","8350","8500","1.76"
"Premium chinese rose box with cake","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/239202406_4564993476879363_8200256879266939291_n.jpg?stp=c762.0.2744.2744a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeH3Jd58rKPk8P38IHiqgi-gMgk7bqbfqCgyCTtupt-oKD8sCqnpgEoJZe2mi3sQ_lYc26c3Bhc8XHFWoSSnja9h&_nc_ohc=d8leNds1ySEQ7kNvwGhb-Cz&_nc_oc=AdrSCey-oHkDnHFirOSMEqcH78HJGjK6aXgyo86at3qHahoqO1YCCthJ1374Ev833iU&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af0Ejf_l6yU_9hRLjBUFZAcbF0n9paJMxrlkAPLJFHa9gQ&oe=69EA9B2A","2900","",""
"Cake with chocolate bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/264810833_4483173695128830_5974414410081489173_n.jpg?stp=c0.86.828.828a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFVXcpHbHqkxVFpRd03-SrQ0Qg8BadNWgDRCDwFp01aANYGtKTTvEGRBAbV6-XTCfSlHiM1TWsgsL3VW8AHW74Y&_nc_ohc=Wa4joeTUeaMQ7kNvwEK7n_-&_nc_oc=Adp5PxU7AWbAuQgPTilIgWirvg4tLrj355UEw4SglKE8zkrpi362A47qg5WO6Ws2QTs&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af3ScgI2WsJmKZP5gw34E4r4ZnFBajOH12O0BafzEtgEPA&oe=69EA9C41","6600","7000","5.71"
"King's cake with chinese roses and mug","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/185045855_4128518750543438_1524812739219274104_n.jpg?stp=c0.0.2711.2711a_dst-jpg_s400x400_tt6&_nc_cat=106&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeENbZI77-I2NNBewT8Qll-05B4CChJCGw_kHgIKEkIbD68-1PmYGrja-NcJE-Lgpli-hITVYAA2OmH63KiYQzeF&_nc_ohc=PqbEh3dGIBoQ7kNvwF33iVG&_nc_oc=Adp2Ne92lzHeF1AHm11xkyPCfJwpTKG0pfeWWHoSgaQORx1Hn8WkcVxQS2TQ6PaWRdg&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af0QYkHbk6Okqzg0QlSHzsyd9N3FutV_xNqvW3ifsLjlEA&oe=69EA83FE","3400","",""
"ILOVEYOU Box -","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/279646786_6150725208298736_7739479672288002007_n.jpg?stp=c0.90.890.890a_dst-jpg_s400x400_tt6&_nc_cat=110&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFyf9ZXdWZjKCZZs50FVFOtNb9oW4Ii6kk1v2hbgiLqSVvnGmJPdEc4I3LeprNomgxdUnz8ax5WWGraDNiY8IFQ&_nc_ohc=QmrTSbzrQ48Q7kNvwG0YYoS&_nc_oc=AdorCepmi5kefsWwCzOJ-IG0-6-2BW38uUOWRw-_TtmLf8IHKr07utgMbRgOgf9BBQQ&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af1_K0LLNtoF9EXCdFgX1oz5YRfZHrNDmWaOmcopr1YX-g&oe=69EA8821","7500","8000","6.25"
"Customised cake for birthday","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/118844569_3357254054329942_4948760153837849314_n.jpg?stp=c7.0.1067.1067a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHfB1L78uByc5nLufdRfIkC8Capu_CwV7HwJqm78LBXsYRO56EjMnWjA_x2t1fnSvykGjhRxqpN-ofFpF46_Uav&_nc_ohc=bGPkTMT2DTkQ7kNvwGy06T5&_nc_oc=AdpralHHL6oBDeCxYEZMlabCQ_RGSJdUL52WfoaWj7LPImyL0rIHQuKf3Vk_q1wtFYE&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af3S88SbVS4ujScept7P5LGERkJ3N-bL9iref0KuX6IdWw&oe=69EAA6A9","5000","",""
"Exclusive gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/132648488_3926509044039777_6190271369093569460_n.jpg?stp=c0.267.2479.2479a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGvveKksHseR2ihGcUhhhrAYYUb1PVjEXBhhRvU9WMRcHzH4fgQjLFFwg8uQXLo21OoyINKSzsEjp-qPAjdAtUY&_nc_ohc=kkudvtgIiNQQ7kNvwES_N8T&_nc_oc=AdrtQ-KBbAN2T73bQ-EtV0gJwVFpI8itKKSSjeJm1GPBBjMok_leWx3ON7gZTmgFwrk&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af1o-X2asUdSIr0hdHsq2osjTx5VeOyPrnouuC0klFsFgA&oe=69EA9333","9900","",""
"Ballon & Chocolate bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/244767276_6284405381634714_954826403255399893_n.jpg?stp=c0.40.1022.1022a_dst-jpg_s400x400_tt6&_nc_cat=111&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeF05Tf-pXQg-0-YpRRQIqJQNhL9sO3Yw_U2Ev2w7djD9ToLb2tlxx-Z_4MDqAAk_3l_z0PxUbaUt3OB6_teA8GI&_nc_ohc=jizL8hRiT2cQ7kNvwHyzq31&_nc_oc=Adrg8WZz8vNx-OQwUPfbCNA-oEnysnT9l-Y6wcFtCFYfqBhoGLF5JcRjfdiTP6hoS-0&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af2F3m3yyJQ5o8wemZe6R6Lqdyirzp7tbCWDDDYiwHcpYA&oe=69EA8A47","6400","6900","7.25"
"Luxury Flower package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/217888075_4803377233017483_7629104549333600174_n.jpg?stp=c118.0.844.844a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFGawbysxB08fSUJz7iKOFPO_sKIchf1UI7-wohyF_VQok4WDB5iHSZDZZyw9HXBHAXn38Y7I8hMIX0ZQZtNM--&_nc_ohc=HREV6CJNrUsQ7kNvwGmObMj&_nc_oc=AdqnnnC6hfEx2Fir85S3YNVpMPhwWjlWoffdzc3g4ArtWFRsaViAmHq1ZPoZp5hIb_4&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af2fPuAjlgaOeQFLWUpVg_qu0Y-xR1xICIAJnpvG4r5mjw&oe=69EAADB6","5400","",""
"love shape flowers and chocolate bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/277809144_5362827960417285_2292021689283136970_n.jpg?stp=c125.0.640.640a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFk-OC9zhVXceP_FcDWVTZR6etwGc5dJEXp63AZzl0kRSX1lDQooHXBXtJeepjtNVQkJT9ICgFlw7gWYHj7w8xC&_nc_ohc=bJTWpTxOlVsQ7kNvwGBHPUd&_nc_oc=AdqDA2c1_F09SE519kOPTphFbSfQEELeXpVTqC_NJxIcPnXr-ExNEurff1KIA6y0NIg&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af0UArMgRn8FX-z_L86f0ZGhUY_4gqPed-eQc_teherh6w&oe=69EAA8EB","4500","",""
"saree package 🥰","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/270301314_4222347514533790_7448941084681809348_n.jpg?stp=c0.19.1440.1440a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE4DkNXb9gc_oECUcw_BZMY9MQenWayKl30xB6dZrIqXcpRxrqEF-i8AIlgMwbUOgVPduvL94zB-0pYghxLcnTZ&_nc_ohc=zhsAwBPxyncQ7kNvwF6eZxU&_nc_oc=AdoPg6cTT1qeJFzP04Sqie073pLMG907ZOz3Gig6i2iVrVxgr1-i3FeC7e36AwYJX-w&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af2uV5u7N2wEhzE9ikI0BznDCRoCXIUIhRax6nqGFNh7dw&oe=69EAAAA1","2500","",""
"Shari & chocolate busket","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/217394187_4504372616316315_5091172382866853741_n.jpg?stp=c0.19.986.986a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHNBTqIZMhTVkRR1bjXTaRQs36nsv9blDazfqey_1uUNnO6CD4tN6WcACYxLt7Gu7mfjHrK6fHJgHxWLt_6bpYB&_nc_ohc=XCtKd2jcJhgQ7kNvwGKJ-Pl&_nc_oc=AdqjMnHPQA75-v6ggBI8BfE6QpOJtdhfJMEmzHP2VBGsVDYRrpQwpnzAw1cIaSe5EwU&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=ADduBQG5EOeI0lLuytnv2A&_nc_ss=7a3a8&oh=00_Af0AiJuYvu3m_b5WTjMzojyO2-q2Z6bUhwwajVlVzBfOyg&oe=69EA99BB","5850","",""
"Corporate Gift Hamper","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/278516194_5079734145481130_1663026940620166825_n.jpg?stp=c181.0.718.718a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHV29wF7vVBAugaJOLjsmTR_7FQ3FU7y07_sVDcVTvLTnRVICsIBXHRUD67y9s-ygcHHpL87W3sAhk5bP9zIYpq&_nc_ohc=rzIY3iH2hRUQ7kNvwH31QTx&_nc_oc=Adqk5NI__ZgjYJ1qwLj-J4C8tZlxqweCNneraNfQK94xaUOflyKmNQcNwPljf2W6yug&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af3WDv2QlDLwphky2QFzHqMBKFahDKvTBvScTqq7fsjd8Q&oe=69EA8DEE","4700","",""
"chocolate bouquet with cake","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/298611851_5632119046853953_6027406009766613778_n.jpg?stp=c0.0.1860.1860a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHwuRfAx-xeSrMyC4FoqVlO9pv8iN3Bb_X2m_yI3cFv9fJOjxaNpovz7DxWC3yIkzifgXQTghsvE_hHTQuDMm6U&_nc_ohc=A5hzzaIC95gQ7kNvwG9aOjt&_nc_oc=AdrBifiCTdx1S9tlhIg1sxOHxVJyTKLWEMCbHFwGtlV0RgmWBoacO5PPxxD46GsD1QU&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af0gAW3itLenUikLUIKBqCsqUZP0J_-Bc0YkO_UcCky79g&oe=69EA9626","4400","",""
